taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
1144748	3.0000000000000004	0.65	0.9235955152319244	6.126105674500097	3.0	0.65	0.9235955152319244	6.126105674500097	rod-shaped	['3.0', ' 3.0']	['0.65', ' 0.65']	Kangiella sediminilitoris	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1144750	2.0	0.3499999999999999	0.18119790128048624	2.199114857512855	2.0	0.35	0.1811979012804862	2.199114857512855	rod-shaped	['2.0', ' 2.0']	['0.35', ' 0.35']	Olleya namhaensis	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1144873	2.121320343559643	0.5916079783099616	0.5289194733447614	3.9426674893675404	2.15	0.6	0.5513495107050086	4.052654523130833	rod-shaped	['1.8', ' 2.5']	['0.5', ' 0.7']	Paludibacterium purpuratum	Paludibacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1145106	2.15	0.9	1.1769191478510763	6.078981784696249	2.15	0.9	1.1769191478510763	6.078981784696249	rod-shaped	['2.15', ' 2.15']	['0.9', ' 0.9']	Sphingobacterium detergens	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1145318	2.0	0.3	0.13430308594096357	1.884955592153876	2.0	0.3	0.1343030859409636	1.884955592153876	rod-shaped	['2.0', ' 2.0']	['0.3', ' 0.3']	Cohnella formosensis	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1147123	2.5	0.9	1.399579527174253	7.0685834705770345	2.5	0.9	1.399579527174253	7.0685834705770345	rod-shaped	['2.5', ' 2.5']	['0.9', ' 0.9']	Caloramator quimbayensis	Caloramator	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
1149133	1.7320508075688772	0.7937253933193772	0.726108201708127	4.318975841337722	1.75	0.8	0.7456046564519777	4.39822971502571	rod-shaped	['1.5', ' 2.0']	['0.7', ' 0.9']	Pseudomonas furukawaii	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1150112	1.0	0.5	0.1636246173744683	1.5707963267948966	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['1.0', ' 1.0']	['0.5', ' 0.5']	Myroides guanonis	Myroides	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1150298	8.249999999999998	0.75	3.5342917352885173	19.43860454408685	8.25	0.75	3.5342917352885173	19.438604544086846	rod-shaped	['8.25', ' 8.25']	['0.75', ' 0.75']	Fusicatenibacter saccharivorans	Fusicatenibacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
1150368	4.3	0.6	1.1592476891746335	8.105309046261668	4.3	0.6	1.1592476891746335	8.105309046261667	rod-shaped	['4.3', ' 4.3']	['0.6', ' 0.6']	Sinomicrobium oceani	Sinomicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1155073	1.15	1.15	0.7963282878380625	4.1547562843725006	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	['1.15', ' 1.15']	['1.15', ' 1.15']	Enterococcus diestrammenae	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1155476	1.5	0.55	0.31281754349650864	2.59181393921158	1.5	0.55	0.3128175434965087	2.59181393921158	rod-shaped	['1.5', ' 1.5']	['0.55', ' 0.55']	Aurantiacibacter odishensis	Aurantiacibacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1155801	1.6	1.3	1.548543378831969	6.534512719466769	1.6	1.3	1.548543378831969	6.53451271946677	rod-shaped	['1.6', ' 1.6']	['1.3', ' 1.3']	Taonella mepensis	Taonella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1156355	3.0000000000000004	1.15	2.7179030693603443	10.838494654884784	3.0	1.15	2.7179030693603443	10.838494654884784	rod-shaped	['3.0', ' 3.0']	['1.15', ' 1.15']	Paenibacillus taihuensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1156395	1.75	0.5	0.3108867730114899	2.7488935718910685	1.75	0.5	0.3108867730114899	2.748893571891069	rod-shaped	['1.75', ' 1.75']	['0.5', ' 0.5']	Dissulfuribacter thermophilus	Dissulfuribacter			Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
1156576	1.161895003862225	1.161895003862225	0.8212951818846564	4.241150082346221	1.2	1.2	0.9047786842338604	4.523893421169302	coccus-shaped	['0.9', ' 1.5']	['0.9', ' 1.5']	Marinococcus tarijensis	Marinococcus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1156618	3.45	0.45	0.5248423226903448	4.877322594698154	3.45	0.45	0.5248423226903448	4.877322594698154	rod-shaped	['3.45', ' 3.45']	['0.45', ' 0.45']	Winogradskyella litorisediminis	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1156985	2.5	0.5	0.4581489286485115	3.9269908169872414	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	['2.5', ' 2.5']	['0.5', ' 0.5']	Epibacterium ulvae	Epibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1157300	3.5	1.1	2.977706236827526	12.095131716320706	3.5	1.1	2.977706236827526	12.095131716320704	rod-shaped	['3.5', ' 3.5']	['1.1', ' 1.1']	Pontibacter odishensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
1157490	3.65	0.5	0.6839509006252779	5.733406592801372	3.65	0.5	0.6839509006252779	5.733406592801372	rod-shaped	['3.65', ' 3.65']	['0.5', ' 0.5']	Tumebacillus flagellatus	Tumebacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1158459	1.35	0.6	0.3251548396465436	2.5446900494077327	1.35	0.6	0.3251548396465436	2.5446900494077327	rod-shaped	['1.35', ' 1.35']	['0.6', ' 0.6']	Kosakonia sacchari	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1159016	2.75	0.4	0.3288200310757317	3.4557519189487724	2.75	0.4	0.3288200310757317	3.4557519189487724	rod-shaped	['2.75', ' 2.75']	['0.4', ' 0.4']	Flavobacterium marinum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1159017	4.75	0.45	0.7315983892047231	6.715154297048183	4.75	0.45	0.7315983892047231	6.715154297048183	rod-shaped	['4.75', ' 4.75']	['0.45', ' 0.45']	Pseudidiomarina indica	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1159327	1.5	0.3	0.09896016858807842	1.413716694115407	1.5	0.3	0.0989601685880784	1.413716694115407	rod-shaped	['1.5', ' 1.5']	['0.3', ' 0.3']	Pontimonas salivibrio	Pontimonas	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1160091	1.45	0.65	0.4092578929770203	2.96095107600838	1.45	0.65	0.4092578929770203	2.96095107600838	ovoid-shaped	['1.45', ' 1.45']	['0.65', ' 0.65']	Alloscardovia macacae	Alloscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1162633	1.1	0.6	0.2544690049407733	2.073451151369264	1.1	0.6	0.2544690049407733	2.073451151369264	coccus-shaped	['1.1', ' 1.1']	['0.6', ' 0.6']	Weissella diestrammenae	Weissella	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
1162689	1.15	0.3499999999999999	0.09941831751672692	1.2644910430698917	1.15	0.35	0.0994183175167269	1.2644910430698917	rod-shaped	['1.15', ' 1.15']	['0.35', ' 0.35']	Sediminibacterium lactis	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	bacdive
1162965	1.65	1.05	1.1256719176893926	5.4428092723443156	1.65	1.05	1.1256719176893926	5.442809272344316	rod-shaped	['1.65', ' 1.65']	['1.05', ' 1.05']	Angustibacter aerolatus	Angustibacter	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1162966	2.8	1.8	5.598318108697011	15.833626974092557	2.8	1.8	5.598318108697011	15.833626974092557	rod-shaped	['2.8', ' 2.8']	['1.8', ' 1.8']	Naasia aerilata	Naasia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1162969	1.45	0.6	0.3534291735288517	2.73318560862312	1.45	0.6	0.3534291735288517	2.73318560862312	rod-shaped	['1.45', ' 1.45']	['0.6', ' 0.6']	Rudaibacter terrae	Rudaibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1162980	1.8	0.45	0.2624211613451724	2.5446900494077327	1.8	0.45	0.2624211613451724	2.5446900494077327	rod-shaped	['1.8', ' 1.8']	['0.45', ' 0.45']	Cohaesibacter haloalkalitolerans	Cohaesibacter	Cohaesibacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1163776	0.55	0.55	0.087113746290167	0.9503317777109126	0.55	0.55	0.087113746290167	0.9503317777109126	coccus-shaped	['0.55', ' 0.55']	['0.55', ' 0.55']	Barrientosiimonas marina	Barrientosiimonas	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1164594	2.5	0.85	1.2578478836044882	6.675884388878311	2.5	0.85	1.2578478836044882	6.675884388878311	rod-shaped	['2.5', ' 2.5']	['0.85', ' 0.85']	Massilia yuzhufengensis	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1165090	1.5	0.6	0.3675663404700058	2.827433388230814	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	['1.5', ' 1.5']	['0.6', ' 0.6']	Imtechella halotolerans	Imtechella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1165102	13.999999999999996	0.4	1.7425367251911388	17.59291886010284	14.0	0.4	1.7425367251911388	17.59291886010284	rod-shaped	['14.0', ' 14.0']	['0.4', ' 0.4']	Fluviimonas pallidilutea	Fluviimonas	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
1165507	2.35	0.45	0.3498948817935632	3.3222342311712065	2.35	0.45	0.3498948817935632	3.3222342311712065	rod-shaped	['2.35', ' 2.35']	['0.45', ' 0.45']	Luteimonas vadosa	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1165689	1.435	0.45	0.20437041959305846	2.028683456055609	1.435	0.45	0.2043704195930585	2.028683456055609	rod-shaped	['1.435', ' 1.435']	['0.45', ' 0.45']	Mesorhizobium qingshengii	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1166257	2.0	0.45	0.2942297869627691	2.827433388230814	2.0	0.45	0.2942297869627691	2.827433388230814	rod-shaped	['2.0', ' 2.0']	['0.45', ' 0.45']	Pleomorphomonas diazotrophica	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1166323	1.8878077701874734	0.7085167717989782	0.6500938582625281	4.202016730130602	1.9	0.7250000000000001	0.6855216969520729	4.315762907868979	rod-shaped	['1.6', ' 2.1', '1.8', ' 2.1']	['0.7', ' 0.9', '0.5', ' 0.8']	Sphingomonas carotinifaciens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1166337	1.9442222095223585	0.6324555320336759	0.5445648325995149	3.863009429764198	1.95	0.65	0.5751732549947314	3.981968688425064	rod-shaped	['1.8', ' 2.1']	['0.5', ' 0.8']	Sphingomonas jatrophae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1166481	1.655	1.1	1.2243441069508925	5.719269425860219	1.655	1.1	1.2243441069508925	5.719269425860219	rod-shaped	['1.655', ' 1.655']	['1.1', ' 1.1']	Paramoritella sediminis	Paramoritella	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1166948	1.6	0.8	0.6702064327658227	4.021238596594936	1.6	0.8	0.6702064327658227	4.021238596594936	rod-shaped	['1.6', ' 1.6']	['0.8', ' 0.8']	Halomonas xinjiangensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1167637	1.4	0.5	0.2421644337142132	2.199114857512855	1.4	0.5	0.2421644337142132	2.199114857512855	rod-shaped	['1.4', ' 1.4']	['0.5', ' 0.5']	Gillisia marina	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1168082	3.15	0.6	0.83409284952809	5.937610115284709	3.15	0.6	0.83409284952809	5.937610115284709	rod-shaped	['3.15', ' 3.15']	['0.6', ' 0.6']	Lacibacterium aquatile	Lacibacterium	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1170224	8.5	0.3499999999999999	0.8065711888857043	9.346238144429636	8.5	0.35	0.8065711888857043	9.346238144429634	rod-shaped	['8.5', ' 8.5']	['0.35', ' 0.35']	Caldicoprobacter guelmensis	Caldicoprobacter	Caldicoprobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
1171543	1.98997487421324	0.5	0.358005729378643	3.1258452228282936	2.0	0.5	0.3599741582238304	3.141592653589793	rod-shaped	['1.8', ' 2.2']	['0.5', ' 0.5']	Marinicella pacifica	Marinicella	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1171596	1.3490737563232045	0.3464101615137754	0.11626440987506759	1.4681694729144574	1.35	0.35	0.1186605725199644	1.4844025288211773	vibrio-shaped	['1.3', ' 1.4']	['0.3', ' 0.4']	Bacterioplanoides pacificum	Bacterioplanoides	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1172368	2.449489742783178	0.8944271909999159	1.351731403366484	6.882884651454572	2.5	0.9	1.399579527174253	7.0685834705770345	rod-shaped	['2.0', ' 3.0']	['0.8', ' 1.0']	Halomonas malpeensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1172610	0.7071067811865476	0.5916079783099616	0.1401672162559043	1.3142224964558469	0.75	0.6	0.1555088363526947	1.413716694115407	rod-shaped	['0.5', ' 1.0']	['0.5', ' 0.7']	Allohumibacter endophyticus	Allohumibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1173082	1.6	1.0	0.9948376736367678	5.026548245743669	1.6	1.0	0.9948376736367678	5.026548245743669	rod-shaped	['1.6', ' 1.6']	['1.0', ' 1.0']	Devosia submarina	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1173101	2.5	1.25	2.5566346464760685	9.817477042468106	2.5	1.25	2.5566346464760685	9.817477042468104	rod-shaped	['2.5', ' 2.5']	['1.25', ' 1.25']	Methylomonas paludis	Methylomonas	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1173582	6.0	0.3499999999999999	0.5660430013452359	6.5973445725385655	6.0	0.35	0.5660430013452359	6.5973445725385655	rod-shaped	['6.0', ' 6.0']	['0.35', ' 0.35']	Mariniflexile jejuense	Mariniflexile	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1173583	2.5	0.5	0.4581489286485115	3.9269908169872414	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	['2.5', ' 2.5']	['0.5', ' 0.5']	Mucilaginibacter sabulilitoris	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1173584	1.8	0.3499999999999999	0.1619556462772488	1.97920337176157	1.8	0.35	0.1619556462772488	1.97920337176157	ovoid-shaped	['1.8', ' 1.8']	['0.35', ' 0.35']	Aliiroseovarius sediminilitoris	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1173614	3.4	0.6	0.9047786842338604	6.408849013323177	3.4	0.6	0.9047786842338604	6.408849013323178	rod-shaped	['3.4', ' 3.4']	['0.6', ' 0.6']	Litorisediminicola beolgyonensis	Litorisediminicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1173618	5.75	0.4	0.7058111495065069	7.225663103256524	5.75	0.4	0.7058111495065069	7.225663103256524	rod-shaped	['5.75', ' 5.75']	['0.4', ' 0.4']	Sungkyunkwania multivorans	Sungkyunkwania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1173995	1.45	0.85	0.6620252018970989	3.8720129455494203	1.45	0.85	0.6620252018970989	3.87201294554942	rod-shaped	['1.45', ' 1.45']	['0.85', ' 0.85']	Parvularcula dongshanensis	Parvularcula	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1174501	6.250000000000001	0.4	0.7686430025783028	7.853981633974482	6.25	0.4	0.7686430025783028	7.853981633974483	rod-shaped	['6.25', ' 6.25']	['0.4', ' 0.4']	Paenibacillus typhae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1175445	1.907878402833891	0.529150262212918	0.3807756340836821	3.1716085517589128	2.05	0.55	0.4434881629317592	3.542145716922492	rod-shaped	['1.3', ' 2.8']	['0.4', ' 0.7']	Methanocella arvoryzae	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea	bacdive
1175486	1.3	0.7	0.4105014400690662	2.8588493147667124	1.3	0.7	0.4105014400690662	2.858849314766712	rod-shaped	['1.3', ' 1.3']	['0.7', ' 0.7']	Nocardioides albertanoniae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1176176	2.5	1.1	2.0273744591166136	8.639379797371932	2.5	1.1	2.0273744591166136	8.639379797371932	rod-shaped	['2.5', ' 2.5']	['1.1', ' 1.1']	Methylobacterium haplocladii	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1176177	2.5	1.2	2.375044046113884	9.424777960769381	2.5	1.2	2.375044046113884	9.42477796076938	rod-shaped	['2.5', ' 2.5']	['1.2', ' 1.2']	Methylobacterium brachythecii	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1176198	0.65	0.39	0.062118711539430896	0.7963937376850125	0.65	0.39	0.0621187115394309	0.7963937376850125		['0.65', ' 0.65']	['0.39', ' 0.39']	Streptomyces harbinensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
1176239	1.8165902124584952	0.6928203230275509	0.5977760064418851	3.9539162069175853	1.85	0.7	0.6221662451046786	4.068362486398782	rod-shaped	['1.5', ' 2.2']	['0.6', ' 0.8']	Halobacillus andaensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1176482	2.1	0.66	0.6431845471547456	4.354247417875454	2.1	0.66	0.6431845471547456	4.354247417875454	spiral-shaped	['2.1', ' 2.1']	['0.66', ' 0.66']	Sulfurimonas gotlandica	Sulfurimonas	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	bacdive
1176532	2.738612787525831	1.1661903789690602	2.5100071957791465	10.033442325100172	2.75	1.25	2.8634308040531966	10.799224746714916	rod-shaped	['2.5', ' 3.0']	['0.8', ' 1.7']	Flavobacterium hankyongi	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
1176534	2.121320343559643	0.4898979485566356	0.3690782685103683	3.2648388556215924	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	['1.5', ' 3.0']	['0.4', ' 0.6']	Lysobacter sediminicola	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1176535	1.224744871391589	0.3464101615137754	0.10454668852916238	1.3328648814475097	1.25	0.35	0.1090394450183457	1.3744467859455345	rod-shaped	['1.0', ' 1.5']	['0.3', ' 0.4']	Lysobacter hankyongensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1176537	1.9364916731037085	0.6324555320336759	0.542136212957401	3.8476494904855927	2.0	0.7	0.679893010114391	4.39822971502571	rod-shaped	['1.5', ' 2.5']	['0.4', ' 1.0']	Olivibacter ginsenosidimutans	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1176697	4.6	0.85	2.4494932470192663	12.283627275536094	4.6	0.85	2.4494932470192663	12.283627275536093	rod-shaped	['4.6', ' 4.6']	['0.85', ' 0.85']	Oceanirhabdus sediminicola	Oceanirhabdus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
1176721	1.305	0.385	0.1369824063255471	1.5784146889798518	1.305	0.385	0.1369824063255471	1.5784146889798518	rod-shaped	['1.305', ' 1.305']	['0.385', ' 0.385']	Mucilaginibacter jinjuensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
1177154	2.4	0.5	0.4385139745635753	3.769911184307752	2.4	0.5	0.4385139745635753	3.769911184307752	rod-shaped	['2.4', ' 2.4']	['0.5', ' 0.5']	Alcanivorax nanhaiticus	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1177169	1.1	0.55	0.21778436572541737	1.9006635554218247	1.1	0.55	0.2177843657254174	1.9006635554218247	rod-shaped	['1.1', ' 1.1']	['0.55', ' 0.55']	Alcanivorax marinus	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1177574	1.4	0.7	0.4489859500755411	3.078760800517997	1.4	0.7	0.4489859500755411	3.078760800517997	rod-shaped	['1.4', ' 1.4']	['0.7', ' 0.7']	Prevotella jejuni	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
1177712	2.0	0.65	0.5917647911965025	4.084070449666731	2.0	0.65	0.5917647911965025	4.084070449666731	rod-shaped	['2.0', ' 2.0']	['0.65', ' 0.65']	Komagataeibacter medellinensis	Komagataeibacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
1177826	1.5	0.9	0.7634070148223198	4.241150082346221	1.5	0.9	0.7634070148223198	4.241150082346221	rod-shaped	['1.5', ' 1.5']	['0.9', ' 0.9']	Ferrimonas pelagia	Ferrimonas	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
1177982	3.0000000000000004	0.45	0.4532729150507523	4.241150082346221	3.0	0.45	0.4532729150507523	4.241150082346221	rod-shaped	['3.0', ' 3.0']	['0.45', ' 0.45']	Acidovorax wautersii	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
1178540	1.897366596101028	0.5477225575051662	0.4040384428892336	3.2648388556215933	1.9	0.55	0.4078507212675999	3.282964323001334	rod-shaped	['1.8', ' 2.0']	['0.5', ' 0.6']	Bacillus zhangzhouensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
1178777	1.05	0.4	0.1151917306316257	1.3194689145077132	1.05	0.4	0.1151917306316257	1.3194689145077132	rod-shaped	['1.05', ' 1.05']	['0.4', ' 0.4']	Halomonas zincidurans	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
