taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	sources	species	genus	family	order	class	phylum	superkingdom
433663	3.7000000000000006	0.5477225575051662	0.8287739322995769	6.36666830259548	3.7	0.55	0.8355000212375108	6.39314105005523	rods	['3.7', ' 3.7']	['0.5', ' 0.6']	['bm5']	Nocardioides islandensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
433664	1.97484176581315	0.316227766016838	0.1468248860321921	1.9619239833451376	2.15	0.35	0.1956295925329143	2.3640484718263197	ovoid-shaped	['1.3', ' 3.0']	['0.2', ' 0.5']	['bacdive']	Nocardioides agariphilus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
433840	2.0	0.2	0.06073745796940261	1.2566370614359172	2.0	0.2	0.0607374579694026	1.2566370614359172	rod-shaped	['2.0', ' 2.0']	['0.2', ' 0.2']	['bacdive']	Pseudoxanthobacter soli	Pseudoxanthobacter	Pseudoxanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
433924	1.75	0.5	0.3108867730114899	2.7488935718910685	1.75	0.5	0.3108867730114899	2.748893571891069	rod-shaped	['1.75', ' 1.75']	['0.5', ' 0.5']	['bacdive']	Pseudacidovorax intermedius	Pseudacidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
434464	2.5	0.9	1.399579527174253	7.0685834705770345	2.5	0.9	1.399579527174253	7.0685834705770345	ovoid-shaped	['2.5', ' 2.5']	['0.9', ' 0.9']	['bacdive']	Leuconostoc holzapfelii	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
435289	1.4	0.55	0.2890592490537358	2.419026343264141	1.4	0.55	0.2890592490537358	2.419026343264141	rod-shaped	['1.4', ' 1.4']	['0.55', ' 0.55']	['bacdive']	Lysobacter spongiicola	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
435880	1.0	0.3	0.0636172512351933	0.942477796076938	1.0	0.3	0.0636172512351933	0.942477796076938	rod-shaped	['1.0', ' 1.0']	['0.3', ' 0.3']	['bacdive']	Algoriphagus hitonicola	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
435897	11.000000000000002	0.4	1.3655456067603635	13.823007675795088	11.0	0.4	1.3655456067603635	13.82300767579509	rod-shaped	['11.0', ' 11.0']	['0.4', ' 0.4']	['bacdive']	Lysobacter capsici	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
435905	2.15	0.3	0.1449059611468292	2.0263272615654166	2.15	0.3	0.1449059611468292	2.0263272615654166	rod-shaped	['2.15', ' 2.15']	['0.3', ' 0.3']	['bacdive']	Microbulbifer celer	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
435906	2.35	0.5	0.4286964975211072	3.6913713679680065	2.35	0.5	0.4286964975211072	3.691371367968007	rod-shaped	['2.35', ' 2.35']	['0.5', ' 0.5']	['bacdive']	Salegentibacter salarius	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
435907	4.0	0.6	1.0744246875277093	7.539822368615502	4.0	0.6	1.0744246875277093	7.539822368615503	rod-shaped	['4.0', ' 4.0']	['0.6', ' 0.6']	['bacdive']	Marinobacter salicampi	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
435908	2.25	0.45	0.3339905689847649	3.1808625617596658	2.25	0.45	0.3339905689847649	3.1808625617596658	rod-shaped	['2.25', ' 2.25']	['0.45', ' 0.45']	['bacdive']	Pseudidiomarina salinarum	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
435909	1.2649110640673518	0.9899494936611664	0.7196048420832978	3.9338962493828067	1.3	1.0499999999999998	0.8226064013884021	4.288273972150067		['1.0', ' 1.6']	['0.7', ' 1.4']	['bacdive']	Halobacillus campisalis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
435910	2.25	0.95	1.3703888954346477	6.715154297048183	2.25	0.95	1.3703888954346477	6.715154297048183	rod-shaped	['2.25', ' 2.25']	['0.95', ' 0.95']	['bacdive']	Franconibacter pulveris	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
435912	1.414213562373095	0.9	0.7088320412714891	3.998594644342529	1.5	0.9	0.7634070148223198	4.241150082346221	rod-shaped	['1.0', ' 2.0']	['0.9', ' 0.9']	['bacdive']	Vibrio porteresiae	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
436000	5.650000000000001	0.4	0.6932447788921478	7.099999397112933	5.65	0.4	0.6932447788921478	7.099999397112933	rod-shaped	['5.65', ' 5.65']	['0.4', ' 0.4']	['bacdive']	Anaerobranca zavarzinii	Anaerobranca	Proteinivoraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
436231	1.2	0.4	0.1340412865531645	1.5079644737231006	1.2	0.4	0.1340412865531645	1.5079644737231006	rod-shaped	['1.2', ' 1.2']	['0.4', ' 0.4']	['bacdive']	Terrabacter lapilli	Terrabacter	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
436356	1.284523257866513	0.848528137423857	0.5664370036764583	3.424191879625638	1.3	0.8500000000000001	0.5769076759389008	3.471459882216722	rods	['1.1', ' 1.5', '1.1', ' 1.5']	['0.8', ' 0.9', '0.8', ' 0.9']	['bacdive', 'bm5']	Pedococcus aerophilus	Pedococcus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
436510	3.464101615137755	1.4422205101855958	4.873703327403791	15.6953918667611	3.5	1.4500000000000002	4.981420576271791	15.943582716968203	rod-shaped	['3.0', ' 4.0']	['1.3', ' 1.6']	['bacdive']	Desulfovibrio marrakechensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
436515	1.414213562373095	0.5916079783099616	0.3345433448003329	2.628444992911693	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	['1.0', ' 2.0']	['0.5', ' 0.7']	['bacdive']	Variovorax boronicumulans	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
436516	3.5	0.75	1.43580601746096	8.246680715673207	3.5	0.75	1.43580601746096	8.246680715673207	rod-shaped	['3.5', ' 3.5']	['0.75', ' 0.75']	['bacdive']	Lysinibacillus parviboronicapiens	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
436663	1.51	0.52	0.2838701233881689	2.466778551598705	1.51	0.52	0.2838701233881689	2.466778551598705	rod-shaped	['1.51', ' 1.51']	['0.52', ' 0.52']	['bacdive']	Sphingopyxis indica	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
437163	2.5099800796022267	2.01246117974981	5.850114191415647	15.868930534027648	2.525	2.025	5.958153185996073	16.06335593688631	rod-shaped	['2.25', ' 2.8']	['1.8', ' 2.25']	['bacdive']	Halomicrobium katesii	Halomicrobium	Haloarculaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
437507	2.9	0.7	1.0262536001726656	6.37743308678728	2.9	0.7	1.0262536001726656	6.37743308678728	rod-shaped	['2.9', ' 2.9']	['0.7', ' 0.7']	['bacdive']	Robiginitomaculum antarcticum	Robiginitomaculum	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
437897	7.499999999999999	1.0	5.628686837681713	23.561944901923443	7.5	1.0	5.6286868376817125	23.561944901923447	rod-shaped	['7.5', ' 7.5']	['1.0', ' 1.0']	['bacdive']	Megamonas funiformis	Megamonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
437898	1.2	0.7	0.3720169300625912	2.638937829015426	1.2	0.7	0.3720169300625912	2.638937829015426	ovoid-shaped	['1.2', ' 1.2']	['0.7', ' 0.7']	['bacdive']	Sutterella parvirubra	Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
437900	2.15	0.5	0.3894265893512347	3.3772121026090276	2.15	0.5	0.3894265893512347	3.377212102609028	rod-shaped	['2.15', ' 2.15']	['0.5', ' 0.5']	['bacdive']	Pseudomonas marincola	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
438595	3.1622776601683795	0.3872983346207417	0.35733788993245286	3.8476494904855927	3.25	0.4	0.3916518841475276	4.084070449666731	rod-shaped	['2.5', ' 4.0']	['0.3', ' 0.5']	['bacdive']	Gracilibacillus bigeumensis	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
438596	1.8	0.8	0.7707373976806959	4.523893421169302	1.8	0.8	0.7707373976806959	4.523893421169302	rod-shaped	['1.8', ' 1.8']	['0.8', ' 0.8']	['bacdive']	Salinimicrobium xinjiangense	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
438744	1.4	0.5	0.2421644337142132	2.199114857512855	1.4	0.5	0.2421644337142132	2.199114857512855	rod-shaped	['1.4', ' 1.4']	['0.5', ' 0.5']	['bacdive']	Halomonas caseinilytica	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
438745	4.898979485566356	0.9797958971132712	3.4474939434750898	15.079644737231003	5.0	1.0	3.665191429188092	15.707963267948966	rod-shaped	['4.0', ' 6.0']	['0.8', ' 1.2']	['bacdive']	Halomonas salifodinae	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
438751	0.8	0.45	0.10337803325718908	1.1309733552923256	0.8	0.45	0.1033780332571891	1.1309733552923256	rod-shaped	['0.8', ' 0.8']	['0.45', ' 0.45']	['bacdive']	Lewinella marina	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
438752	0.8	0.4	0.0837758040957278	1.005309649148734	0.8	0.4	0.0837758040957278	1.005309649148734	rod-shaped	['0.8', ' 0.8']	['0.4', ' 0.4']	['bacdive']	Lewinella lutea	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
438855	1.95	1.0	1.2697270308258748	6.126105674500097	1.95	1.0	1.2697270308258748	6.126105674500097	rod-shaped	['1.95', ' 1.95']	['1.0', ' 1.0']	['bacdive']	Methylomarinum vadi	Methylomarinum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
439228	1.4	0.4	0.15917402778188283	1.759291886010284	1.4	0.4	0.1591740277818828	1.759291886010284	rod-shaped	['1.4', ' 1.4']	['0.4', ' 0.4']	['bacdive']	Rhizorhabdus histidinilytica	Rhizorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
439529	1.5	1.05	0.9957866964175396	4.948008429403924	1.5	1.05	0.9957866964175396	4.948008429403924	ovoid-shaped	['1.5', ' 1.5']	['1.05', ' 1.05']	['bacdive']	Cereibacter ovatus	Cereibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
439611	3.0000000000000004	0.5	0.5563236990731926	4.71238898038469	3.0	0.5	0.5563236990731926	4.71238898038469	rod-shaped	['3.0', ' 3.0']	['0.5', ' 0.5']	['bacdive']	Hydrogenophaga bisanensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
439612	1.1832159566199232	0.4898979485566356	0.1922497574917574	1.821040109049228	1.35	0.5	0.2323469566717451	2.1205750411731104	rod-shaped	['0.7', ' 2.0']	['0.4', ' 0.6']	['bacdive']	Daeguia caeni	Daeguia	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
439703	2.0	0.7	0.679893010114391	4.39822971502571	2.0	0.7	0.679893010114391	4.39822971502571	rod-shaped	['2.0', ' 2.0']	['0.7', ' 0.7']	['bacdive']	Prevotella maculosa	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
440514	3.85	0.4	0.4670501078336826	4.838052686528282	3.85	0.4	0.4670501078336826	4.838052686528282	rod-shaped	['3.85', ' 3.85']	['0.4', ' 0.4']	['bacdive']	Maribacter stanieri	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
440515	2.1	0.45	0.3101340997715675	2.968805057642354	2.1	0.45	0.3101340997715675	2.9688050576423546	rod-shaped	['2.1', ' 2.1']	['0.45', ' 0.45']	['bacdive']	Arenibacter echinorum	Arenibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
441103	2.25	0.4	0.2659881780039358	2.827433388230814	2.25	0.4	0.2659881780039358	2.827433388230814	rod-shaped	['2.25', ' 2.25']	['0.4', ' 0.4']	['bacdive']	Tropicibacter naphthalenivorans	Tropicibacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
441112	0.75	0.4	0.07749261878854821	0.942477796076938	0.75	0.4	0.0774926187885482	0.942477796076938	rod-shaped	['0.75', ' 0.75']	['0.4', ' 0.4']	['bacdive']	Tropicimonas isoalkanivorans	Tropicimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
441119	2.181742422927143	0.316227766016838	0.1630748256424976	2.1674712673801557	2.25	0.35	0.2052507200345331	2.474004214701962	rod-shaped	['1.7', ' 2.8']	['0.2', ' 0.5']	['bacdive']	Tranquillimonas alkanivorans	Tranquillimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
441151	3.0500000000000003	0.95	1.937446369407605	9.102764713776422	3.05	0.95	1.937446369407605	9.102764713776423	rod-shaped	['3.05', ' 3.05']	['0.95', ' 0.95']	['bacdive']	Paenibacillus provencensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
441500	1.1224972160321824	0.4898979485566356	0.1808045445298172	1.727590336535089	1.35	0.5	0.2323469566717451	2.1205750411731104	rods	['0.6', ' 2.1']	['0.4', ' 0.6']	['bm5']	Corynebacterium timonense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
441501	0.6000000000000001	0.4582575694955839	0.07376614284694169	0.8637951682675445	1.0	0.5	0.1636246173744683	1.5707963267948966	rods	['0.2', ' 1.8']	['0.3', ' 0.7']	['bm5']	Corynebacterium massiliense	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
441616	1.1	0.5	0.18325957145940464	1.7278759594743864	1.1	0.5	0.1832595714594046	1.7278759594743864	rod-shaped	['1.1', ' 1.1']	['0.5', ' 0.5']	['bacdive']	Carboxydothermus siderophilus	Carboxydothermus	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
442341	1.296148139681572	0.5477225575051662	0.2623796814474868	2.2303095341564223	1.2999999999999998	0.55	0.265300954610963	2.2462387473167023	rod-shaped	['1.2', ' 1.4']	['0.5', ' 0.6']	['bacdive']	Halomonas xianhensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
442525	8.48528137423857	1.140175425099138	8.275575332651847	30.39399565608253	8.5	1.15	8.430692960372532	30.709068188840224	rod-shaped	['8.0', ' 9.0']	['1.0', ' 1.3']	['bacdive']	Pararhodospirillum sulfurexigens	Pararhodospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
442526	1.75	0.85	0.832260253813496	4.673119072214817	1.75	0.85	0.832260253813496	4.673119072214817	rod-shaped	['1.75', ' 1.75']	['0.85', ' 0.85']	['bacdive']	Massilia brevitalea	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
442714	1.4	0.55	0.2890592490537358	2.419026343264141	1.4	0.55	0.2890592490537358	2.419026343264141	rod-shaped	['1.4', ' 1.4']	['0.55', ' 0.55']	['bacdive']	Ulvibacter antarcticus	Ulvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
442733	0.9	0.65	0.22675099475753827	1.837831702350029	0.9	0.65	0.2267509947575383	1.837831702350029	rod-shaped	['0.9', ' 0.9']	['0.65', ' 0.65']	['bacdive']	Chryseobacterium marinum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
442734	11.8	1.15	11.858366894979847	42.631412309213495	11.8	1.15	11.858366894979849	42.63141230921349	rod-shaped	['11.8', ' 11.8']	['1.15', ' 1.15']	['bacdive']	Lewinella antarctica	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
442866	3.6660605559646724	0.848528137423857	1.9131646180684048	9.772726736610487	4.0	0.8500000000000001	2.109023143186473	10.681415022205298	rod-shaped	['2.4', ' 5.6']	['0.8', ' 0.9']	['bacdive']	Desulfovibrio butyratiphilus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
442868	3.5	0.65	1.0895108772496351	7.14712328691678	3.5	0.65	1.0895108772496351	7.147123286916779	rod-shaped	['3.5', ' 3.5']	['0.65', ' 0.65']	['bacdive']	Pseudenhygromyxa salsuginis	Pseudenhygromyxa	Nannocystaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
442870	3.358571124749333	0.8366600265340756	1.693144957192631	8.82781945618518	3.55	0.85	1.8536705653118768	9.4797558322072	rod-shaped	['2.4', ' 4.7']	['0.7', ' 1.0']	['bacdive']	Acanthopleuribacter pedis	Acanthopleuribacter	Acanthopleuribacteraceae	Acanthopleuribacterales	Holophagae	Acidobacteria	Bacteria
442899	4.05585995813465	0.6708203932499369	1.3544300672280842	8.547499434282754	4.1	0.7	1.488067720250365	9.016370915802703	rod-shaped	['3.5', ' 4.7']	['0.5', ' 0.9']	['bacdive']	Halolactibacillus alkaliphilus	Halolactibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
442954	1.5	1.0	0.9162978572970228	4.71238898038469	1.5	1.0	0.9162978572970228	4.71238898038469	ovoid-shaped	['1.5', ' 1.5']	['1.0', ' 1.0']	['bacdive']	Knoellia aerolata	Knoellia	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
443156	0.4582575694955839	0.4582575694955839	0.0503880514822734	0.6597344572538564	0.5	0.5	0.0654498469497873	0.7853981633974483	coccus	['0.3', ' 0.7']	['0.3', ' 0.7']	['bm5']	Pedococcus dokdonensis	Pedococcus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
443157	5.75	0.6	1.569225530468102	10.838494654884789	5.75	0.6	1.569225530468102	10.838494654884787	rod-shaped	['5.75', ' 5.75']	['0.6', ' 0.6']	['bacdive']	Nocardioides hankookensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
443610	1.5	0.65	0.4258494291787914	3.0630528372500483	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	['1.5', ' 1.5']	['0.65', ' 0.65']	['bacdive']	Devosia geojensis	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
443612	2.262741699796952	0.4898979485566356	0.3957355661393185	3.4824947793296985	2.4000000000000004	0.5	0.4385139745635754	3.769911184307752	rod-shaped	['1.6', ' 3.2']	['0.4', ' 0.6']	['bacdive']	Flavobacterium resistens	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
443615	1.131370849898476	0.3872983346207417	0.1180773181098499	1.3765769302909143	1.2000000000000002	0.4	0.1340412865531645	1.5079644737231008	rod-shaped	['0.8', ' 1.6']	['0.3', ' 0.5']	['bacdive']	Pseudoxanthomonas sacheonensis	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
443616	2.6457513110645907	1.161895003862225	2.3946095067549744	9.657523574410495	2.75	1.2	2.6577873849369653	10.367255756846316	rod-shaped	['2.0', ' 3.5']	['0.9', ' 1.5']	['bacdive']	Pararheinheimera soli	Pararheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
444091	1.1	0.5	0.18325957145940464	1.7278759594743864	1.1	0.5	0.1832595714594046	1.7278759594743864	rod-shaped	['1.1', ' 1.1']	['0.5', ' 0.5']	['bacdive']	Caldimicrobium rimae	Caldimicrobium	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria
444093	4.242640687119285	0.648074069840786	1.3282486597321002	8.637951682675443	4.5	0.6499999999999999	1.4213416012850566	9.189158511750144	rod-shaped	['3.0', ' 6.0']	['0.6', ' 0.7']	['bacdive']	Ammonifex thiophilus	Ammonifex	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
444162	0.6708203932499369	0.4	0.0675426159533431	0.8429777677248872	0.7	0.4	0.0712094334813686	0.879645943005142	rod-shaped	['0.5', ' 0.9']	['0.4', ' 0.4']	['bacdive']	Thiofaba tepidiphila	Thiofaba	Halothiobacillaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
444163	1.0	0.65	0.2599340671610805	2.042035224833365	1.0	0.65	0.2599340671610805	2.042035224833365	rod-shaped	['1.0', ' 1.0']	['0.65', ' 0.65']	['bacdive']	Brucella microti	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
444440	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	3.0	0.75	1.214912784005428	7.0685834705770345	rod-shaped	['3.0', ' 3.0']	['0.75', ' 0.75']	['bacdive']	Anderseniella baltica	Anderseniella	Parvibaculaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
444444	2.0	0.4242640687119284	0.2627503656013686	2.6657297628950194	2.5	0.4499999999999999	0.3737513510067605	3.534291735288517	rod-shaped	['1.0', ' 4.0']	['0.3', ' 0.6']	['bacdive']	Chelatococcus daeguensis	Chelatococcus	Chelatococcaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
444463	2.0	0.5	0.3599741582238304	3.141592653589793	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	['1.0', ' 4.0']	['0.5', ' 0.5']	['bacdive']	Sporolactobacillus vineae	Sporolactobacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
444515	3.5	0.4	0.4230678106834255	4.39822971502571	3.5	0.4	0.4230678106834255	4.39822971502571	rod-shaped	['3.5', ' 3.5']	['0.4', ' 0.4']	['bacdive']	Maribacter forsetii	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
444608	0.6324555320336759	0.4242640687119284	0.06941832117045221	0.8429777677248871	0.65	0.4499999999999999	0.0795215640439916	0.9189158511750144	rod-shaped	['0.5', ' 0.8']	['0.3', ' 0.6']	['bacdive']	Gryllotalpicola ginsengisoli	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
444918	1.876166303929372	0.6324555320336759	0.5231844392950823	3.727787949539756	1.9	0.65	0.5585817187929603	3.8798669271833934	rod-shaped	['1.6', ' 2.2']	['0.5', ' 0.8']	['bacdive']	Psychromonas japonica	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
444919	2.262741699796952	0.99498743710662	1.5014994126273788	7.072980332804675	2.4000000000000004	1.0	1.6231562043547263	7.539822368615504	rod-shaped	['1.6', ' 3.2']	['0.9', ' 1.1']	['bacdive']	Psychromonas aquimarina	Psychromonas	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
