taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash
taxid983975	1.224744871391589	0.3	0.07950353006534876	1.1542948471456775	vibrio-shaped	Halodesulfovibrio oceani	Halodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N5294	3545807.0	45.11	3140.0	85.13308291055627	1.0	-0.592876864444777	0.2201187125559	0.5
taxid984260	2.7386127875258306	0.5	0.5050004399199948	4.301802907159106	rod-shaped	Rhizobium skierniewicense	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10231	6973926.0	59.845	6608.0	87.21358616341865	1.0	-0.5466015372098575	0.18980651741020801	1.28
taxid985012	2.5	0.55	0.5504004879242368	4.319689898685966	rod-shaped	Luteimonas cucumeris	Luteimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7468	3781299.5	70.155	3314.0	89.48128177671367	1.0	-0.2104676761361275	0.07177671977404125	1.08
taxid985016	1.3	0.55	0.2653009546109631	2.2462387473167023	rod-shaped	Olivibacter jilunii	Olivibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6959	6226409.0	41.1	5283.0	89.35989186630181	0.0	-0.390505019821202	0.17333066558368898	1.96
taxid985043	2.9	0.6	0.7634070148223197	5.46637121724624	rod-shaped	Polaribacter sejongensis	Polaribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8147	3049914.0	30.515	2681.0	89.90192677337984	2.5	-0.2077018908369955	0.103934050335987	0.62
taxid985054	3.1622776601683795	0.34641016151377546	0.2871548517884777	3.4414423257272846	rod-shaped	Ruegeria halocynthiae	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000743705	4314497.0	58.34	4214.0	90.6926809776435	2.0	-0.520633292224818	0.19161407817695003	1.13
taxid985055	2.4186773244895647	0.5291502622129179	0.4931061838651358	4.020747692778592	ovoid-shaped	Aliiroseovarius halocynthiae	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001307765	3725379.0	58.42	3707.0	87.37647901059195	3.0	-0.729217924664993	0.255264408929921	1.62
taxid986710	2.1	0.3499999999999999	0.19081902878210505	2.309070600388498	rod-shaped	Cohnella cellulosilytica	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4447	4624505.0	55.87	4528.0	87.42425785862382	0.5	-0.43647373839870496	0.16901530188054398	1.94
taxid988801	2.1	0.85	1.0308678143826255	5.607742886657783	rod-shaped	Rosenbergiella nectarea	Rosenbergiella	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900111105	3294717.0	47.46	3241.0	88.23826143489714	1.0	-0.7782368248370859	0.271295052906409	0.32
taxid989403	2.75	0.85	1.3997104268681522	7.343472827766142	rod-shaped	Pseudovibrio axinellae	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9863	5009024.5	51.735	4556.0	86.70758471713	1.0	-0.49303686351291354	0.18248067146025998	0.25
taxid990078	1.35	0.46	0.1988743341452971	1.9509290378792616	rod-shaped	Bradyrhizobium huanghuaihaiense	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9862	8613869.0	63.29	8152.0	84.82741677766455	1.0	-0.287044707886712	0.10544194437947599	2.01
taxid990373	1.55	0.9	0.7952156404399164	4.3825217517577615	rod-shaped	Humitalea rosea	Humitalea	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N4940	3505604.0	59.34	3351.0	89.68015674917137	1.0	-0.39644752703891906	0.143390456712581	1.91
taxid990712	4.0	0.5	0.7526732399225546	6.2831853071795845	rod-shaped	Meinhardsimonia xiamenensis	Meinhardsimonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900102905	3127641.0	68.22	3023.0	92.18375766272408	1.0	-0.114699998409265	0.0515757704996044	0.82
taxid992267	0.9	0.5	0.1439896632895322	1.413716694115407	rod-shaped	Stappia taiwanensis	Stappia	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000423705	4623171.0	64.74	4209.0	88.94070757927837	4.0	-0.21755702814713798	0.0887395951464902	1.46
taxid992286	1.4	0.7	0.4489859500755412	3.078760800517997	rod-shaped	Rhodovulum bhavnagarense	Rhodovulum	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313667	1.0	-0.32153255063363645	0.13553622051146852	0.28
taxid992289	1.25	0.25	0.057268616081063935	0.9817477042468103	rod-shaped	Flavobacterium nitratireducens	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	2.5
taxid993084	3.9	0.65	1.222243166863804	7.963937376850126	rod-shaped	Gryllotalpicola kribbensis	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0	-0.33231229649884303	0.12896572480714802	1.3
taxid993086	0.85	0.3499999999999999	0.0705549350118708	0.9346238144429634	rod-shaped	Gryllotalpicola koreensis	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0	-0.33231229649884303	0.12896572480714802	2.51
taxid993087	0.85	0.3499999999999999	0.0705549350118708	0.9346238144429634	rod-shaped	Gryllotalpicola daejeonensis	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0	-0.33231229649884303	0.12896572480714802	1.25
taxid993416	1.15	1.15	0.7963282878380625	4.1547562843725006	coccus-shaped	Micrococcus cohnii	Micrococcus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000023205	2501097.0	73.0	2288.0	90.68236857666857	2.0	-0.27547178409162604	0.0957653898336993	0.23
taxid993689	1.95	0.5	0.35015668118136234	3.0630528372500483	rod-shaped	Metallibacterium scheffleri	Metallibacterium	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N5361	4239760.0	66.29	3845.0	89.31936432346201	1.0	-0.266080645707206	0.0984666177014408	1.76
taxid994319	2.25	0.7	0.7761042851305783	4.948008429403924	rod-shaped	Marinobacter xestospongiae	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7130	3998791.0	56.97	3668.0	91.06641850943961	1.0	-0.44266358532176897	0.1820290455975425	0.28
taxid994320	2.75	0.55	0.609796224031169	4.751658888554561	rod-shaped	Qipengyuania pelagi	Qipengyuania	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9961	2976661.0	63.36	2891.0	91.62252817634862	0.5	-0.3922227884690015	0.1403984396867185	1.89
taxid995034	0.65	0.45	0.07952156404399165	0.9189158511750144	rod-shaped	Mycetocola miduiensis	Mycetocola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000718085	3451363.0	66.14	3165.0	89.9335132236163	1.0	-0.620054971654774	0.20807710727722	2.27
taxid995037	1.2000000000000002	0.4898979485566356	0.1954134751345804	1.846871755433084	rod-shaped	Cryobacterium aureum	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000764165	4356826.0	65.29	4253.0	90.53847915891063	1.0	-0.40539752068562607	0.15087991910360002	2.18
taxid995038	0.93	0.43	0.11423982805758805	1.2563229021705582	rod-shaped	Cryobacterium levicorallinum	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000764165	4356826.0	65.29	4253.0	90.53847915891063	1.0	-0.40539752068562607	0.15087991910360002	2.07
taxid995050	1.9	0.6	0.4806636759992383	3.5814156250923643	rod-shaped	Desulfobaculum xiamenense	Desulfobaculum	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3699310.0	59.12	3304.0	87.37502885735489	2.0	-0.281956171338639	0.12162505976372401	1.12
taxid995053	6.250000000000001	0.25	0.3027055421427665	4.908738521234051	rod-shaped	Mangroviflexus xiamenensis	Mangroviflexus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	family	N6984	4952013.5	40.195	4267.0	87.08226804989107	1.0	-0.24516025567642702	0.116164008358019	0.49
taxid995066	1.45	0.55	0.3009383962751223	2.5054201412378596	rod-shaped	Actinopolyspora mzabensis	Actinopolyspora	Actinopolysporaceae	Actinopolysporales	Actinomycetia	Actinobacteria	Bacteria	genus	N5069	5353291.0	68.76	4831.0	84.63076264675318	5.0	-0.233359679083445	0.0777466729890131	1.69
taxid996115	3.5	1.1	2.977706236827526	12.095131716320706	rod-shaped	Ruegeria intermedia	Ruegeria	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10492	4402455.0	60.655	4303.5	90.5972268086341	2.5	-0.48566236768808	0.18144571461654652	0.62
taxid996166	4.58257569495584	1.7320508075688772	9.437090080168646	24.93561864619824	rod-shaped	Haloarchaeobius iranensis	Haloarchaeobius	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	species	G900103505	3768606.0	67.31	3870.0	87.70142063139527	1.0	-0.16420093319938	0.0743502069556916	1.7
taxid996342	2.8284271247461903	0.7211102550927979	1.0569807277953045	6.407616897765639	rod-shaped	Marivita hallyeonensis	Marivita	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900129875	4193223.0	60.37	4171.0	91.4899112210345	1.0	-0.331681004013239	0.12307574953632199	1.99
taxid998084	0.7745966692414834	0.5916079783099616	0.15871946820009047	1.4396586137792409	ovoid-shaped	Streptomyces himastatinicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G000158915	11030030.0	71.22	9477.0	89.17520623243998	0.0	-0.37932747978025705	0.143530731847475	2.37
taxid998845	1.45	0.55	0.3009383962751223	2.5054201412378596	rod-shaped	Flavobacterium jumunjinense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.16
taxid999151	1.6	0.2	0.04817108735504351	1.005309649148734	rod-shaped	Methylophaga lonarensis	Methylophaga	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000349205	2637625.0	49.67	2667.0	91.76789725605423	1.0	-0.306092110484271	0.133467556848481	1.82
taxid999183	1.4142135623730951	0.5	0.2449552601600041	2.221441469079183	rod-shaped	Arcanobacterium canis	Arcanobacterium	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5527	1992248.0	54.45	1815.5	90.15693643361399	3.0	-0.5379144371960669	0.1815310233609575	0.42
taxid999627	2.28	0.71	0.8089949276179489	5.085610187631157	rod-shaped	Sedimentitalea nanhaiensis	Sedimentitalea	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000473225	4948550.0	60.77	4827.0	89.55362681997757	2.0	-0.269762600754684	0.10187889871189501	2.1
taxid999699	4.0	0.75	1.6566992509164924	9.424777960769381	rod-shaped	Rhodopseudomonas pentothenatexigens	Rhodopseudomonas	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9724	5513844.0	64.96	4981.0	86.69364485720398	1.0	-0.247438944909235	0.0968613337840514	1.41
taxid999700	3.5	0.9	2.0357520395261863	9.896016858807847	rod-shaped	Rhodopseudomonas thermotolerans	Rhodopseudomonas	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9724	5513844.0	64.96	4981.0	86.69364485720398	1.0	-0.247438944909235	0.0968613337840514	1.15
taxid999702	3.0000000000000004	0.5	0.5563236990731926	4.7123889803846915	rod-shaped	Salinimicrobium gaetbulicola	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9833	3544726.0	41.27	3191.0	89.93967375757677	1.0	-0.398014628508989	0.171137670686105	2.15
taxid999894	1.25	0.55	0.2534218073895767	2.159844949342983	ovoid-shaped	Thermosulfurimonas dismutans	Thermosulfurimonas	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	species	G001652585	2119932.0	50.12	2135.0	94.55878773470093	1.0	-0.15371895737991	0.0688188204751309	0.5
taxid999931	1.25	0.315	0.08923114701376303	1.237002107350981	coccus-shaped	Barrientosiimonas humi	Barrientosiimonas	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N4724	3706491.5	68.27	3563.0	91.70084243092396	2.0	-0.3182804848880585	0.10800597364634501	0.78
taxid1001240	2.5	0.8	1.1225957748827529	6.2831853071795845	rod-shaped	Cryobacterium roopkundense	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000764165	4356826.0	65.29	4253.0	90.53847915891063	1.0	-0.40539752068562607	0.15087991910360002	0.35
taxid1002526	1.7	0.8	0.7204719152232592	4.272566008882119	rod-shaped	Pseudomonas formosensis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5045115.0	62.165000000000006	4601.5	89.02287347525258	4.0	-0.665008983716977	0.2459643882670585	1.48
taxid1002689	1.4142135623730951	0.648074069840786	0.3952432427188436	2.8793172275584817	rod-shaped	Occallatibacter riparius	Occallatibacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	family	N3815	5345702.0	58.23	4440.0	88.20728766653393	1.0	-0.30384629102569705	0.11006230819434101	1.87
taxid1002691	1.5811388300841898	0.5916079783099616	0.3804293243400553	2.9386908396347486	rod-shaped	Occallatibacter savannae	Occallatibacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	family	N3815	5345702.0	58.23	4440.0	88.20728766653393	1.0	-0.30384629102569705	0.11006230819434101	1.59
taxid1002795	16.5	0.5	3.20704250053958	25.918139392115798	rod-shaped	Pectinatus sottacetonis	Pectinatus	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	family	N1325	2688760.0	50.85	2519.0	89.64332315213308	0.0	-0.562113733730818	0.23505633810791002	0.26
taxid1003091	3.75	0.8	1.7509143056007117	9.424777960769381	rod-shaped	Methylobacterium thuringiense	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695353	0.0860054332162607	0.53
taxid1003092	2.9	0.85	1.4848279528263504	7.744025891098841	rod-shaped	Methylobacterium trifolii	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695353	0.0860054332162607	2.1
taxid1004261	6.499999999999999	2.15	20.996409076262204	43.90375733391737	rod-shaped	Oceanobacillus indicireducens	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6058	3630528.0	37.25	3719.0	83.59380764426419	1.0	-0.5612052072538221	0.23505950465466802	0.56
taxid1004279	1.65	0.53	0.3250443603048924	2.747322775564274	rod-shaped	Mesorhizobium muleiense	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10297	6564160.0	63.02	6301.0	87.872736050001	1.0	-0.30777489015702697	0.10731730806201299	0.01
taxid1004304	2.25	0.4	0.2659881780039359	2.827433388230814	rod-shaped	Hydrotalea sandarakina	Hydrotalea	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8117	1665901.0	36.83	1586.5	89.37157629929149	1.0	-0.134623229065976	0.06698255736690464	0.83
taxid1005740	2.25	0.8	0.9969320687391612	5.6548667764616285	rod-shaped	Aminivibrio pyruvatiphilus	Aminivibrio	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	family	N221	1999646.0	56.07	1944.0	91.732701688484	1.0	-0.11313899176672801	0.0445852373868264	0.96
taxid1005925	3.0000000000000004	0.45	0.4532729150507524	4.241150082346222	rod-shaped	Kordiimonas aestuarii	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000375545	4082245.0	57.51	3724.0	91.3758238420281	1.0	-0.547640454933906	0.20415056358942898	2.27
taxid1005926	2.806243040080456	0.6708203932499369	0.8020584334146914	5.91400123405131	rod-shaped	Muricauda taeanensis	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9512	4201351.5	42.47	3793.5	91.9163484604004	2.0	-0.31471224349153704	0.148042588666568	1.19
taxid1005928	2.5	0.6	0.6503096792930871	4.7123889803846915	ovoid-shaped	Roseovarius lutimaris	Roseovarius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10220	4378526.0	63.59	4285.0	90.14423639759983	1.5	-0.27807013834472	0.10766084626137151	1.96
taxid1005944	1.31	0.8	0.5244365336392562	3.292389100962103	rod-shaped	Nocardioides szechwanensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.10400715993167199	1.85
taxid1005945	1.26	0.82	0.5210603687341981	3.2458935296889737	rod-shaped	Nocardioides psychrotolerans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.10400715993167199	1.96
taxid1006155	3.25	0.45	0.4930336970727481	4.594579255875073	rod-shaped	Listeria weihenstephanensis	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000525955	3374439.0	41.41	3427.0	87.07625178585239	1.0	-0.6935329053174729	0.266235083763761	2.32
taxid1006576	15.0	1.0	11.519173063162574	47.12388980384689	rod-shaped	Defluviitoga tunisiensis	Defluviitoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria	species	G000953715	2053097.0	31.38	1825.0	88.30293941299414	3.0	-0.033964072517658	0.0173939237167576	1.18
taxid1007087	1.9078784028338915	0.5477225575051661	0.4065152289998274	3.282926743926763	rod-shaped	Brevibacterium hankyongi	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4011	3664641.0	64.16	3231.0	90.57868555813594	1.0	-0.307971288820341	0.11164976191706501	0.28
taxid1007089	1.5491933384829668	0.3872983346207417	0.1673008703839115	1.8849555921538759	rod-shaped	Compostibacter hankyongensis	Compostibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	family	N5687	5410659.0	44.23	4691.0	89.59162451246739	1.0	-0.4083897844862279	0.17851965297912098	2.0
taxid1007097	0.65	0.25	0.027816184953659617	0.5105088062083414	rod-shaped	Gordonia caeni	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5922	4934225.0	67.555	4559.0	91.18100847437053	1.0	-0.3082819205124045	0.1109413336642825	0.68
taxid1007511	1.1969000590405776	0.6090284697637459	0.28193910629811514	2.290052062651708	rod-shaped	Sphingobium limneticum	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6609	4573221.0	63.55	4332.0	89.7876609734212	3.0	-0.42997788728139297	0.149906265875081	1.29
taxid1007516	1.45	0.525	0.2760060952026876	2.39153740754523	rod-shaped	Rhizorhabdus starnbergensis	Rhizorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6607	4887123.5	66.245	4704.0	90.55276918636451	1.5	-0.3402296217349595	0.11924165617259	2.29
taxid1008308	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	Fusibacter tunisiensis	Fusibacter	Eubacteriales Family XII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G001748365	5111250.0	37.64	4611.0	87.64994864269993	4.0	-0.44649989278904206	0.178246250708386	2.04
taxid1010610	1.99	0.9	1.0751315458747672	5.626592442579319	rod-shaped	Methylobacterium gnaphalii	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.24122069362695353	0.0860054332162607	2.48
