taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime
txid442430	1.2	0.5	0.2028945255443408	1.884955592153876	Coraliomargarita	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	genus	N2446	1839891.0	43.68	1711.0	90.31703081846372	1.0	-0.205833699567929	0.10430035426713001
txid444090	1.247250944521753	0.5233175696960528	0.2306113530903286	2.0505437041668237	Caldimicrobium	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	genus	G001548275	1814952.0	38.3	1780.0	92.50558692461289	1.0	-0.0683648695567869	0.0256931555895057
txid445219	2.821496351946132	0.7296897837293361	1.055509371732295	6.467964559718175	Reyranella	Reyranellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000312425	5792259.0	64.87	5687.0	92.95632325833496	1.0	-0.18842683389260698	0.0729528520469475
txid446680	2.1036159345279737	0.6841052550594827	0.6894003891093339	4.521049385838191	Eudoraea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000382125	3906474.0	38.25	3498.0	90.5106753558324	1.0	-0.0893002664853675	0.0461234735792082
txid447020	2.0927300685678243	0.5132563304601394	0.3971171500123587	3.3744065209980083	Adlercreutzia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	genus	N2366	2955616.0	64.13	2436.0	87.80157428621548	2.0	-0.380565510437856	0.135318997682151
txid447237	0.81903625881272	0.3309750919646873	0.0609741491740564	0.851624824892912	Frondihabitans	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G001423105	3453774.0	67.64	3199.0	89.86317576077646	1.0	-0.36478858911243794	0.128583063850298
txid447467	1.5874507866387544	0.5916079783099616	0.3821644140199452	2.950422187037105	Simiduia	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8281	4287327.0	55.849999999999994	3823.5	91.1351939467034	2.0	-0.610365951602829	0.24944963314580748
txid447792	1.0392304845413265	0.648074069840786	0.2715486140524824	2.1158574045370195	Phytobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001022135	6166452.0	52.47	5998.0	86.97581688789599	7.0	-0.85964083751597	0.296795542765824
txid448125	3.5	0.7	1.2571606602115153	7.6969020012949905	Dethiosulfatibacter			Tissierellia	Firmicutes	Bacteria	genus	G900142005	4034121.0	40.0	3680.0	88.53750296532999	2.0	-0.3875580446324439	0.163730422903926
txid449972	1.35	0.75	0.4859651136021712	3.1808625617596658	Chelativorans	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10165	4817762.5	61.165	4631.0	89.78552200344863	2.0	-0.2009948210634035	0.0753478353327357
txid451373	25.0	0.85	14.025476777334251	66.75884388878309	Rudanella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000383955	6546036.0	54.35	5310.0	89.49593311127528	3.0	-0.41541865092185104	0.17927730613439602
txid451512	2.6	1.0	1.780235837034216	8.168140899333464	Mangrovibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000705335	5361575.0	50.4	4962.0	87.36220233793242	3.0	-0.7285237066214431	0.26457022357459603
txid453849	1.5271099193670223	0.5031761343721304	0.2644795915383754	2.414016338608976	Henriciella	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000376805	3277765.0	59.93	3196.0	91.85023941618755	1.0	-0.260111381066301	0.108099730689852
txid454159	2.1908902300206647	0.3872983346207417	0.24289900439464546	2.6657297628950203	Kiloniella	Kiloniellaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N5747	4438944.0	46.09	4162.0	88.3602933963557	1.0	-0.5378970584409339	0.20049777702017102
txid455358	2.5236230564876885	0.37416573867739417	0.2611153256915397	2.9664591835165672	Balneola	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	genus	N5261	3240989.5	38.93	2805.5	91.72813131040078	2.5	-0.261220618123823	0.118916135566551
txid456492	1.6336815491213954	0.5790301822639791	0.3765720620179278	2.9717924771047586	Saccharibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6028	5387400.0	51.705	4674.5	85.15633743560468	1.0	-0.642393275375831	0.2506543392724915
txid457933	1.25	0.75	0.4417864669110647	2.9452431127404317	Elioraea	Elioraeaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000378465	4304237.0	71.31	4132.0	93.40122302744946	1.0	-0.0692971514160754	0.0219072456175996
txid459520	1.743559577416269	0.4415880433163923	0.24336335501960116	2.418822335138687	Neptuniibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9759	3527871.0	46.19	3365.5	90.13052107052607	0.0	-0.5554277332231029	0.2145782121341285
txid459532	2.6373554198994467	0.6222964531028842	0.7377625571308691	5.156035029422436	Terribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5197	3604794.0	42.644999999999996	3637.0	88.2647324191984	4.5	-0.8001516920920291	0.2846637610421035
txid459786	3.68177154529256	0.5	0.6901452841105485	5.783313219443522	Oscillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N5134	3594235.0	58.25	3606.0	86.61570542827612	1.0	-0.54664229947355	0.18972761535563504
txid460073	2.79738153331688	1.069689465533158	2.143495223900536	9.400680554226646	Segetibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	G000374045	6107890.0	37.41	5151.0	84.6914073436162	2.0	-0.193022166166149	0.0953781417168224
txid466152	3.464101615137755	3.464101615137755	21.765592370810605	37.69911184307751	Singulisphaera	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	Bacteria	genus	G000242455	9755686.0	62.23	7588.0	83.59518746298312	8.0	-0.120855623497361	0.0502969265182657
txid469322	0.61	0.3872983346207417	0.056654761915965475	0.742207497703171	Steroidobacter	Steroidobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001579945	3467246.0	61.66	3088.0	89.40767398678952	1.0	-0.08674145997921999	0.0409654385427221
txid472568	1.4142135623730951	1.0	0.8489213467404422	4.442882938158366	Devriesea	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G900070355	2958880.0	60.14	2564.0	87.96804872113772	2.0	-0.59738553675948	0.18893062195039398
txid475794	1.6	0.5	0.2814343418840856	2.5132741228718345	Haliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000423125	4258722.0	60.8	3956.0	91.89841459480095	1.0	-0.21444303178803698	0.084400050858626
txid475966	100.00000000000004	0.2	3.1394982584874005	62.83185307179586	Leptolinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria	genus	N4684	3681805.5	46.815	3307.0	91.63201210148104	1.0	-0.1820079696734465	0.08618394944089935
txid476278	3.363585661014859	0.4472135954999579	0.5045658185699581	4.725713220122906	Thiohalospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G900112605	2687697.0	69.12	2662.0	92.2598417902018	1.0	-0.15113268106307	0.0715077759760218
txid477695	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	Thermogladius	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	genus	G000264495	1356318.0	55.64	1421.0	91.68867477980827	1.0	-0.0709064359677756	0.0291430432102873
txid482136	1.1	0.525	0.2002397161274401	1.8142697574481057	Fangia	Fastidiosibacteraceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000379445	2946743.0	37.94	2758.0	91.32126554640156	1.0	-0.40023397304390007	0.158043775936806
txid482460	3.1178696328762348	0.6708203932499369	1.0201223154279069	6.570736957948058	Sediminibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5615	4000934.0	44.0	3969.0	83.1945390813237	0.0	-0.5861019479257711	0.226651085547423
txid484508	4.315338559949186	0.5415173023163785	0.9413834070541716	7.341369517553262	Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5199	3911853.5	36.835	4032.5	86.21877030956448	0.5	-0.6199682640487255	0.232403186826255
txid488937	2.1213203435596424	0.7483314773547882	0.8232942923335594	4.9871237292396495	Desulfonatronospira	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	G000174435	4107394.0	51.29	3812.0	83.545454855317	2.0	-0.0516488727463087	0.019372640090152
txid490567	1.5696647368781274	0.4200879100952666	0.1973208919947231	2.0715573329212784	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6655	3091755.0	69.93	2830.0	92.42886321846329	1.0	-0.260007998032002	0.102014209166478
txid490828	2.420911461044447	0.6271405283795279	0.6653410651875518	4.769728364524745	Lutimaribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G900100005	3772513.0	62.87	3767.0	90.56477737783806	1.0	-0.33338304862939	0.124729509213148
txid492233	6.0	0.34641016151377546	0.5546038814607573	6.529677711243182	Thiohalorhabdus			Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001399755	2869005.0	68.88	2711.0	89.13079621680687	0.0	-0.082091772783166	0.0285500056511891
txid496496	4.529868801645404	0.9283177667225556	2.8533905416911325	13.210892504487289	Viridibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001274945	4758570.0	35.36	4597.0	83.46080860426557	2.0	-0.773281322473448	0.280939988153919
txid497721	2.738612787525831	0.9219544457292888	1.6230928645573202	7.932132629813037	Desulfoluna	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	G900101345	6535106.0	57.24	5244.0	81.40008746606404	0.0	-0.281026045956542	0.126626272747443
txid499228	3.872983346207418	0.6928203230275509	1.3730179538672578	8.429777677248872	Tepidanaerobacter	Tepidanaerobacteraceae	Thermosediminibacterales	Clostridia	Firmicutes	Bacteria	genus	N1326	2386460.0	38.64	2402.0	89.53211447002961	1.0	-0.0265053060671451	0.013984473641611851
txid499551	2.9154759474226504	0.5049752469181039	0.5345607865546003	4.625188378797255	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	genus	G000235685	2052856.0	56.5	2064.0	89.41240885868272	1.0	-0.0841660016464114	0.0413492595799245
txid501022	1.4071247279470291	0.3872983346207417	0.15056380651520854	1.712095939812819	Glaciibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000421145	4802534.0	64.38	4560.0	91.09172366088406	3.0	-0.29308467435005703	0.0988658564126303
txid501783	1.4142135623730951	0.2449489742783178	0.06279559458188991	1.0882796185405306	Cloacibacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001747495	2727353.0	33.04	2502.0	89.2843720633156	1.0	-0.477940865657653	0.197364154481128
txid504481	1.4944191969668907	0.41964009955023057	0.187029919229632	1.9701499947220191	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8794	3233071.0	39.260000000000005	2964.0	93.54387580277236	1.0	-0.5744981281363241	0.24623326904544698
txid508459	3.226504518333812	0.9457416090031758	2.0391465942828164	9.586380150515179	Cloacibacillus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	genus	N1084	3488464.0	55.95	3096.0	87.79947277655725	5.0	-0.234590801646038	0.100520764064922
txid510690	0.85	0.25	0.037633661996127735	0.667588438887831	Sneathiella	Sneathiellaceae	Sneathiellales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000616095	3629390.0	46.94	3852.0	90.83592559631231	1.0	-0.41493843836209404	0.16681819502515802
txid510701	5.5	0.8	2.6305602486058537	13.823007675795088	Desulfurispora	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000376385	2821579.0	55.18	2738.0	88.04665756301702	0.0	-0.08337419253612599	0.0402613967494303
txid515417	1.3559618395218862	0.6463304070095651	0.3730186207054227	2.7532898149496696	Amphritea	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9601	4267353.0	49.28	3939.5	88.64181515873855	1.0	-0.5651278034134846	0.217610321998628
txid516086	5.5	0.5	1.0471975511965976	8.639379797371925	Clostridiisalibacter	Thermohalobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000620125	3250627.0	31.41	3180.0	88.49898804138401	0.0	-0.11018889779535301	0.049534706576434995
txid518733	0.9	0.45	0.11928234606598745	1.2723450247038663	Microterricola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G001542775	3689726.0	68.7	3382.0	89.84902944012644	3.0	-0.574844871271792	0.21953605724602399
txid519427	4.4721359549995805	0.8366600265340756	2.3053591979444046	11.754763358538995	Sharpea	Coprobacillaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	genus	N5181	2329753.0	37.1	2307.0	88.75412920648333	0.0	-0.7783661821581429	0.28032760345247
txid545865	1.6733200530681511	0.4472135954999579	0.23942845018770026	2.3509526717077995	Calditerrivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	genus	G000183405	2216552.0	35.63	2129.0	94.03754119010063	2.0	-0.0679570334427961	0.0308585806962138
txid551208	3.491060010942236	0.3741657386773941	0.37014804354507214	4.103658429908455	Chitinilyticum	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N5330	3826998.5	61.49	3561.0	88.16971086548071	0.0	-0.7908402423510524	0.2852544269703295
txid551771	4.4721359549995805	0.2449489742783178	0.20689679244073625	3.4414423257272846	Vulcanibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001730235	2224341.0	33.61	2313.0	87.36619070547188	1.0	-0.391792376406885	0.168253145760959
txid555078	6.599999999999999	0.95	4.453763910162605	19.697785938008003	Fervidicola	Thermosediminibacteraceae	Thermosediminibacterales	Clostridia	Firmicutes	Bacteria	genus	G001562425	2439065.0	45.82	2501.0	88.83809984563757	1.0	-0.0592814117138787	0.0318133132647703
txid559173	3.1038563810200444	0.8378527024431979	1.5526055214354613	8.169945608700472	Fructobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6940	1474908.0	44.56	1546.0	89.56199301922561	1.0	-0.8040995899137908	0.269865070402335
txid559293	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	Lishizhenia	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G900116425	3567068.0	37.4	3125.0	90.9767349543098	1.0	-0.520057460034599	0.208436686208095
txid561367	2.1106874490115546	0.6069900957005783	0.5482383164428729	4.024902876971258	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9833	3544726.0	41.27	3191.0	89.93967375757677	1.0	-0.398014628508989	0.171137670686105
txid561555	2.8774989139876315	0.2449489742783178	0.13175129224295662	2.2143214460554708	Zhouia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8511	3892267.0	36.72	3344.0	90.47287020431138	1.0	-0.425850424520039	0.179243304106767
txid568394	0.9409770161099292	0.3556558820077846	0.08052846507632112	1.0513779971646775	Pseudogulbenkiania	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000174355	4228787.0	64.66	3917.0	88.27495922589623	1.0	-0.812231603343867	0.289995948527104
txid570266	1.9078784028338915	0.5291502622129179	0.38077563408368215	3.1716085517589128	Methanocella	Methanocellaceae	Methanocellales	Methanomicrobia	Euryarchaeota	Archaea	genus	N374	2957635.0	54.6	3055.0	87.40571436299611	2.0	-0.290871198974759	0.11497955736225698
txid572511	1.447239067584165	0.7278829772358952	0.4839473366281522	3.3094186734653386	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N6441	3573774.0	45.0	3379.0	88.98198346382256	0.0	-0.606413110132511	0.229012991390962
txid573139	1.8870189227385412	0.6947523477468721	0.6249611823724117	4.118661982299863	Shimia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10338	4072189.0	56.47	4007.5	90.61725652248519	1.0	-0.565444262115763	0.2109735615411145
txid574559	3.8884444190447165	0.3666060555964673	0.3975551817581786	4.4784260016636335	Hellea	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000428525	3208823.0	48.38	3042.0	92.59301619316491	1.0	-0.318622735392458	0.142050386216487
txid574697	1.5	1.0	0.9162978572970228	4.7123889803846915	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N7784	4744347.5	43.735	3903.0	91.40231804392488	0.5	-0.428560649528225	0.179333491762671
txid574891	1.925969957949331	0.4529868801645404	0.2860551205745958	2.7408483380825817	Croceitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001306415	3883802.0	41.88	3442.0	90.7302946957646	2.0	-0.162130453660212	0.0765779463977424
txid574892	1.296148139681572	0.4472135954999579	0.1801824245759161	1.821040109049228	Kriegella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G900103215	6057242.0	39.6	5019.0	89.63628991544338	1.0	-0.213240414339015	0.10827875734023301
txid574899	1.3520719118205577	0.8118002149401208	0.5518020343664947	3.448250639619382	Haloferula	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	genus	G000739615	7795129.0	62.49	6420.0	90.07459658461072	1.0	-0.437640340390089	0.150003613289379
txid577309	1.499166435056495	0.8986100377805714	0.7607571483858924	4.232246830271661	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N8535	3721016.0	48.55500000000001	2984.5	91.5327621970116	0.5	-0.6648199591186306	0.25185442322109697
txid577310	1.4186260959111108	0.7984359711335656	0.5708759490751519	3.558425778551537	Parasutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N4236	2666715.5	48.254999999999995	2445.0	88.80993535980886	1.0	-0.49129847588751496	0.17173018164402148
txid577469	1.413854555840836	0.4741153369467352	0.2184869970005706	2.105904209174041	Demequina	Demequinaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4374	2879564.0	70.475	2688.5	92.37912864814668	1.0	-0.306650953875572	0.1116078032068209
txid580596	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	Butyricicoccus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N3701	2880438.5	54.905	2913.5	87.15358523426156	1.5	-0.7380895647087704	0.2400520134979465
txid580880	1.7102943710530512	1.1592963407048094	1.3564584198297205	6.2289551532967815	Amorphus	Amorphaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000374525	4317545.0	67.2	3895.0	89.05199598382877	1.0	-0.16290950472223	0.0713226552377055
txid582472	1.75	0.75	0.6626797003665971	4.123340357836604	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria	Bacteria	genus	N2835	2180519.0	43.49	2047.0	91.84804168181981	1.0	-0.784842328964711	0.269691677374072
txid582491	3.4278273002005224	1.161895003862225	3.223834918186189	12.512257982166126	Rubidibacter	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	G000473895	4153658.0	56.22	3672.0	78.94593151386078	1.0	-0.0925218571262909	0.0350490602292785
