taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	B	MCB	ENC	ENCprime	SCUO
taxid1355477	1.35	1.35	1.2882493375126651	5.725552611167397	rod-shaped	Bradyrhizobium diazoefficiens	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000011365	9105828.0	64.06	8498.0	85.21389817598136	1.0	0.177200166748637	0.0932672758828388	0.142584337147772	0.161150739197852	-0.0431916642568086	-0.443203068819767
taxid186571	8.5	0.5	1.636246173744684	13.351768777756623	rod-shaped	Tenacibaculum skagerrakense	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	0.122177420872554	-0.09855892271281463	0.015368576332215722	0.1044281001379644	-0.0270313930482045	-0.22057321716655048
taxid37921	0.9797958971132712	0.9797958971132712	0.4924991347821557	3.0159289474462017	sphere	Arthrobacter agilis	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6387	3639179.0	63.62	3480.0	89.6440170380998	1.0	0.116176822681235	0.0063281692081496605	0.0406505772638537	0.12902154096500698	-0.0243817011421285	-0.512408072869618
taxid263476	4.898979485566356	0.8944271909999159	2.8907911995607205	13.765769302909145	rod-shaped	Viridibacillus arenosi	Viridibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001274945	4758570.0	35.36	4597.0	83.46080860426557	2.0	0.15413894868865197	0.00699107905892264	-0.0245200423267597	0.21622989477343202	-0.0191101097788977	-0.7421329356777709
taxid1958940	0.3872983346207417	0.28284271247461906	0.01841082813829719	0.34414423257272864	rod-shaped	Pontixanthobacter aquaemixtae	Pontixanthobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N8217	3226359.0	63.07	3016.0	91.68993510008713	1.0	0.156832926774713	0.0429865479373551	-0.039636366864603	0.141979014905597	-0.0196311447299222	-0.578342770480343
taxid418854	1.75	0.75	0.6626797003665971	4.123340357836604	rod-shaped	Filomicrobium insigne	Filomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000981545	3969942.0	57.29	3743.0	87.64639382640854	1.0	0.0484379429679735	-0.0592642642244732	0.0282461782983714	0.129706080929417	-0.007363441339419741	-0.7130915255579481
taxid48467	4.0	0.5	0.7526732399225546	6.2831853071795845	fusiform	Prosthecobacter debontii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	family	G000172155	8220857.0	60.31	6519.0	87.31440043294756	4.0	0.142547362686492	0.0303399226401022	0.0471522552090664	0.12576451880277	-0.0449479134983556	-0.5212533229804299
taxid2175091	1.2041594578792296	0.4472135954999579	0.1657328762277337	1.6917994196464057	rod-shaped	Flavobacterium album	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	0.14183786662263598	-0.0427563893062166	0.01449732409787955	0.1625940057125515	-0.032785170596149854	-0.519650333145932
taxid129339	6.131883886702358	1.0816653826391969	5.303365479130639	20.83707361441916	rod-shaped	Geobacillus uzenensis	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6892	3608012.0	51.58	3564.0	84.37289011233888	9.0	0.166945692887496	0.0406849355543799	0.21626418846839301	0.118711965993011	-0.0489664506701472	-0.545167316647764
taxid362837	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma cantharicola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	species	G001281045	1179577.0	25.01	2123.0	68.24319226298921	1.0	0.0441194843132541	-0.0591933905008411	0.0961173191944394	0.0284569536380176	-0.00544446331292016	-0.0347851356132215
taxid588932	2.35	0.4	0.27855454861829504	2.9530970943744053	rod-shaped	Brevundimonas naejangsanensis	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6621	3294928.0	68.19999999999999	3282.5	91.09977814978238	1.0	0.1818728420762235	0.12259046307192048	0.0711335836680268	0.1475019033649705	-0.03608669143870685	-0.3229117315634225
taxid2269386	0.2449489742783178	0.10000000000000002	0.0016620253574436473	0.07695298980971184	rod-shaped	Kushneria endophytica	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7128	3750691.0	59.06	3488.0	89.75624512788029	1.0	0.119125707061333	-0.0553528783237505	0.0687859247640815	0.0792914605273844	-0.0240742432710087	-0.341675592523135
taxid570521	4.75	0.3	0.32868913138183203	4.476769531365456	rod-shaped	Aquimarina spongiae	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900141785	5345319.0	35.93	4742.0	90.98869496843876	0.0	0.0892300747402431	-0.146881903515532	-0.139083261985401	0.148685787454272	-0.0101284646516984	-0.493635101751331
taxid29557	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Mycoplasmopsis gallinarum	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	family	N3035	1260528.5	28.13	2157.0	69.3182582758846	1.0	0.12057485208444951	0.07370886506221225	0.191272254874232	0.057675555263385	-0.0169959736474729	-0.10583098117238046
taxid927083	4.5	0.85	2.3927482297138005	12.01659189998096	rod-shaped	Sandaracinus amylolyticus	Sandaracinus	Sandaracinaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000737325	10327335.0	72.04	8708.0	92.28510549914377	2.0	0.21596041824973103	-0.0113554781861011	0.25137584937776397	0.0512477181081099	-0.0251153450157167	-0.19799111464985103
taxid69710	9.486832980505136	0.31622776601683805	0.7368152963798776	9.424777960769381	helical	Treponema vincentii	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	G000412995	2693493.0	45.51	2440.0	89.8466415171675	2.0	0.0294207012827367	-0.176182266764239	0.0757749867953704	0.0427423334772013	-0.0243474590877287	-0.39592500022238597
taxid92759	1.6911534525287764	0.7937253933193772	0.7058721559602527	4.216995756445908	rod-shaped	Gluconacetobacter sacchari	Gluconacetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000021325	3914947.0	66.32	3614.0	89.36695694730989	4.0	0.17200615852185097	0.042946478135345	-0.0193844693295556	0.10874247358641198	-0.0139877676853684	-0.33309284837699393
taxid2026655	1.224744871391589	0.4242640687119285	0.15315125385013895	1.632419427810796	rod-shaped	Flavobacterium lacicola	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	0.14183786662263598	-0.0427563893062166	0.01449732409787955	0.1625940057125515	-0.032785170596149854	-0.519650333145932
taxid398054	1.05	0.3499999999999999	0.08979719001510822	1.154535300194249	rod-shaped	Pedobacter daechungensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796258	1.0	0.08534897991218135	-0.092884897809472	-0.0821228414932269	0.22533636680347452	-0.0159969896262129	-0.9592116257637949
taxid1078475	0.75	0.75	0.22089323345553236	1.7671458676442586	coccus-shaped	Orbus sasakiae	Orbus	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N8333	2500996.0	34.98	2294.0	85.55473447997667	3.0	0.0924607250708618	-0.0792849054357392	-0.0978401276948819	0.172304482848259	-0.0081290453814394	-0.38467747455512397
taxid29534	3.872983346207418	0.5916079783099616	1.010432990154549	7.198293068896204	rod-shaped	Flavobacterium saccharophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	0.14183786662263598	-0.0427563893062166	0.01449732409787955	0.1625940057125515	-0.032785170596149854	-0.519650333145932
taxid445710	1.25	0.25	0.057268616081063935	0.9817477042468103	rod-shaped	Dyella thiooxydans	Dyella	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001641285	4227172.0	67.98	3765.0	90.06226858050726	2.0	0.20739725206776102	-0.00274393809444273	0.32849221166556103	0.0798902228504779	-0.0407274899316304	-0.264402812146879
taxid102235	1.933907960581372	1.933907960581372	3.787093482647984	11.749556524425829	sphere/spheroid	Cyanobacterium stanieri	Cyanobacterium	Geminocystaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000317655	3163381.0	38.66	2886.0	87.13395572648379	3.0	0.074973157438207	-0.0870464619679769	0.0743734860795276	0.084096143863144	-0.0339619692647312	-0.304244855914195
taxid447594	2.5	0.4	0.2974041045398338	3.1415926535897927	rod-shaped	Caldanaerobacter uzonensis	Caldanaerobacter	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N2394	2540431.0	37.56	2574.5	89.33766239665768	3.5	0.03740571085819175	-0.165945133646129	0.014371717769736858	-0.01244209192530615	-0.0173951354673072	-0.130988249474102
taxid392412	3.0000000000000004	0.25	0.14317154020265985	2.3561944901923453	rod-shaped	Nubsella zeaxanthinifaciens	Nubsella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796258	1.0	0.08534897991218135	-0.092884897809472	-0.0821228414932269	0.22533636680347452	-0.0159969896262129	-0.9592116257637949
taxid101489	1.3416407864998738	0.4898979485566356	0.2221121343935814	2.064865395436372	rods	Xylanimicrobium pachnodae	Xylanimicrobium	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G001592145	4004833.0	71.94	3675.0	91.78749775583653	1.0	0.26260063223579	0.19868263946710898	0.302769387394307	0.0970612759095651	-0.0374244854692103	-0.257749431664117
taxid927787	1.2	0.3	0.07775441817634736	1.1309733552923256	rod-shaped	Microbulbifer mangrovi	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7120	4349217.5	52.825	3790.0	86.15002407023582	1.0	0.1494841940970585	0.030774380975057723	0.02865488120621175	0.17748108212903552	-0.017876292405996804	-0.8256797682275137
taxid126333	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	vibrio-shaped	Halodesulfovibrio aestuarii	Halodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	N6157	3544809.0	45.11	3122.0	85.33898441354668	1.0	0.14449901639527302	0.0499312448207894	0.0250271823386979	0.215119136140193	-0.0196591418309632	-1.03221805219449
taxid1069475	1.4966629547095764	0.8944271909999159	0.7530526758553671	4.205511988658707	rod-shaped	Arthrobacter paludis	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6387	3639179.0	63.62	3480.0	89.6440170380998	1.0	0.116176822681235	0.0063281692081496605	0.0406505772638537	0.12902154096500698	-0.0243817011421285	-0.512408072869618
taxid1302235	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Arcanobacterium phocisimile	Arcanobacterium	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5527	1992248.0	54.45	1815.5	90.15693643361399	3.0	0.1461816371512785	0.0788267914537458	0.03974722384544405	0.212360149394154	-0.03555555888480885	-0.950193593727854
taxid1133559	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	Marinicauda pacifica	Marinicauda	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6616	3138999.0	62.864999999999995	2953.5	91.40842535236384	1.0	0.122748016105278	-0.04064253575709155	-0.01779811484715375	0.0980921421789879	-0.011930448790830505	-0.36585376866884844
taxid266809	1.6201851746019649	0.5700877125495689	0.3649731359360307	2.9017247034616083	rod-shaped	Thalassobacter stenotrophicus	Thalassobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458315	3592055.0	58.64	3597.0	91.82248044642971	1.0	0.153454283032896	0.0385798112271475	0.0359338981902697	0.137177876010607	-0.0295933775018612	-0.64080429991025
taxid1159016	2.75	0.4	0.3288200310757317	3.4557519189487724	rod-shaped	Flavobacterium marinum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	0.14183786662263598	-0.0427563893062166	0.01449732409787955	0.1625940057125515	-0.032785170596149854	-0.519650333145932
taxid1353775	1.05	0.3499999999999999	0.08979719001510822	1.154535300194249	rod-shaped	Nocardioides endophyticus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	0.19250424388772197	0.0716763504210496	0.133400451599619	0.0688698902053612	-0.0269344396177901	-0.175352793263551
taxid1820010	2.9154759474226504	0.2449489742783178	0.13354091778162552	2.243545908724752	rod-shaped	Paenibacillus aceti	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid1183413	1.0812955192730616	0.4527692569068708	0.14979612413416388	1.5380526650539317	rod-shaped	Agrobacterium salinitolerans	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N9986	5739470.5	59.435	5485.0	86.81868438224126	3.0	0.139444457992422	0.02373659575680015	-0.038202761299877395	0.171907691185876	-0.0113148088749402	-0.5734978746378874
taxid418647	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	Rhodanobacter terrae	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8600	4225490.0	67.25	3845.0	89.28725291066351	1.0	0.19127510217202	0.033367768033479	0.0861566236956336	0.0670238125894086	-0.0342494538672795	-0.18767464046895999
taxid646095	2.449489742783178	0.5477225575051661	0.5341293945012475	4.214888838624435	rod-shaped	Paenibacillus sputi	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid640635	2.5	1.1	2.0273744591166136	8.639379797371932	rod-shaped	Microbacterium humi	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	0.19996245554666547	0.09628837228750595	0.06758049261073029	0.10092478036222952	-0.0269742233039597	-0.313801809575949
taxid626934	1.5297058540778357	0.6633249580710799	0.452218844174307	3.1877491575344523	rod-shaped	Slackia piriformis	Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000296445	2119335.0	57.68	1798.0	86.32575784385195	3.0	0.248930457486894	0.171457748108913	0.0957187810722151	0.200399838248661	-0.0681009903064437	-0.97115187790554
taxid212765	1.3416407864998738	0.6	0.322791327711583	2.5289333031746613	rods	Mycolicibacterium madagascariense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5481	6255347.5	67.2	5998.0	92.81072296673872	2.0	0.135043757399221	0.024343558348569348	-0.127122674556332	0.12604854096309198	-0.010731395351551199	-0.44672904851532247
taxid141	12.0	0.4242640687119285	1.6764670597167757	15.99437857737011	helical	Borrelia parkeri	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	G000568735	1053291.0	29.32	1080.0	91.82619048297195	1.0	0.137668270278856	0.0317383187311828	0.191517570592874	0.0253567031196029	-0.039145470183535	-0.10652012166639999
taxid173480	2.8284271247461903	0.7	0.9987091298336916	6.220036113421714	rod	Gemmatimonas aurantiaca	Gemmatimonas	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria	species	G000010305	4636964.0	64.27	4004.0	93.17702272435152	1.0	0.125684681603566	-0.0121389194568159	-0.263992611307749	0.169702503728496	-0.0219859682702934	-0.72942773254034
taxid153496	2.449489742783178	0.6928203230275509	0.8363735082332995	5.331459525790038	rod-shaped	Kozakia baliensis	Kozakia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001787335	3505604.0	57.36	3393.0	90.34058039641673	5.0	0.115880830963899	0.0226548079578298	0.0311042485543298	0.18181517048715598	-0.0144964174779909	-0.7288191967009922
taxid680118	6.999999999999999	0.5	1.3417218624706408	10.995574287564272	rod-shaped	Methanothermobacter tenebrarum	Methanothermobacter	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	genus	N477	1708954.5	49.120000000000005	1793.0	89.91108730799716	2.0	0.0967868265356865	0.029725023158332253	0.08938183081098844	0.06662278495547419	-0.01426626523084585	-0.261721586894633
taxid60452	0.65	0.65	0.14379331374868284	1.3273228961416876	spherical	Candidatus Mycoplasma ravipulmonis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	genus	N3035	1260528.5	28.13	2157.0	69.3182582758846	1.0	0.12057485208444951	0.07370886506221225	0.191272254874232	0.057675555263385	-0.0169959736474729	-0.10583098117238046
taxid1848927	1.5811388300841898	0.5656854249492381	0.34999277929148825	2.8099258924162926	rod-shaped	Methylobacillus methanolivorans	Methylobacillus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N4592	3110258.0	54.58	3224.5	89.66353047272433	1.5	0.12122577672991151	-0.015628393365429403	0.05022898370478415	0.0703047000641982	-0.02088836521328165	-0.4829888723979715
taxid44255	4.5	0.8	2.127905424031487	11.309733552923255		Bradyrhizobium oligotrophicum	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000344805	8264165.0	65.13	7164.0	86.22330265671124	2.0	0.146900293257309	0.0113111571952342	0.11270909296944501	0.138335383395216	-0.0264911234070621	-0.395221211878742
taxid1231337	3.75	0.7	1.3533719352277027	8.246680715673207	rod-shaped	Schleiferilactobacillus shenzhenensis	Schleiferilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000469325	3271684.0	56.44	3043.0	87.24250263778532	1.0	0.12855000187311	-0.0345745283001389	0.127090493356268	0.00328256396931631	-0.0326270897956076	-0.26605385210510296
taxid2282700	2.6324893162176366	0.9486832980505138	1.6372688107282505	7.8458092412188	rod-shaped	Shewanella litoralis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6292	4961143.0	45.245000000000005	4251.5	85.45548102719445	5.5	0.1334124631337	-0.00968547408512047	0.0757560654878554	0.20725761930593548	-0.0323319164401848	-0.9802060994829855
taxid2171622	0.99498743710662	0.99498743710662	0.5157644617666685	3.110176727053896	coccus-shaped	Blastococcus litoris	Blastococcus	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria	genus	N4697	4375010.0	73.09	4196.0	90.23107200344623	2.0	0.1760677252048255	0.04951771607252124	0.161928257119961	0.044724220314293656	-0.02880423322591535	-0.18563761557303848
